"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU1692"	0	0	0	0	0	0	0	54	0	0	0	0	1	0	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1693"	0	0	27	0	0	0	21	0	0	0	6	0	5	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1695"	0	0	0	0	0	0	0	0	2	0	1	2	28	4	5	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU1698"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	31	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU1699"	0	0	0	0	0	0	0	0	0	0	0	19	32	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1701"	0	0	0	0	0	0	0	0	0	2	0	0	0	27	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae"
"OTU1702"	0	0	0	0	0	0	0	0	5	10	1	11	7	13	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1704"	0	0	0	0	0	0	0	0	3	3	0	0	26	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Povalibacter"
"OTU1706"	0	0	0	0	0	0	0	46	0	3	3	4	0	6	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1707"	0	0	0	0	0	0	0	0	0	4	2	2	0	15	5	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria"
"OTU1708"	0	0	0	0	0	0	0	0	2	13	0	0	0	4	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Chryseolinea"
"OTU1709"	0	0	0	0	0	0	0	0	0	0	0	5	23	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1711"	0	0	0	0	0	0	6	0	0	0	2	8	36	7	11	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinomadura"
"OTU1712"	0	0	0	0	0	0	0	11	0	17	6	0	0	0	11	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1713"	0	0	0	0	0	0	0	0	8	9	0	0	0	3	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Dongia"
"OTU1714"	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Sphingobacterium"
"OTU1715"	0	0	0	0	0	0	32	0	0	0	2	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1716"	0	0	0	0	0	0	0	0	2	0	2	0	0	14	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1719"	0	0	0	0	0	0	31	11	0	0	5	0	4	3	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1720"	0	0	0	5	3	22	0	0	4	0	1	0	0	0	5	0	"k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium"
"OTU1721"	0	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU1722"	0	0	0	0	0	0	0	0	2	10	16	7	0	17	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles"
"OTU1723"	0	0	0	0	0	0	0	0	58	46	2	13	61	12	7	4	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Azohydromonas"
"OTU1724"	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Olivibacter"
"OTU1725"	0	0	0	0	3	5	34	113	0	0	12	0	0	8	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1726"	0	0	0	0	0	0	0	51	0	1	5	0	0	0	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1728"	0	0	0	0	0	0	0	0	2	0	0	0	21	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU1729"	0	0	0	0	0	0	2	3	8	0	1	0	1	21	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Oligoflexia; o__Oligoflexales; f__Oligoflexaceae; g__Oligoflexus"
"OTU1730"	0	0	0	0	0	0	0	0	3	0	0	18	54	1	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1731"	0	0	0	0	0	0	0	9	8	0	0	27	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1732"	0	0	0	0	0	0	0	11	0	0	3	0	5	6	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1734"	0	0	0	0	0	0	0	0	4	8	0	13	25	5	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Aridibacter"
"OTU1739"	0	0	0	0	0	0	0	0	12	25	0	0	14	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1740"	0	0	0	0	0	0	30	9	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1741"	0	4	0	0	0	0	0	0	8	0	0	0	15	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1744"	0	0	0	0	0	0	14	3	0	0	0	0	0	34	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter"
"OTU1745"	0	0	0	0	0	0	0	0	3	4	0	2	14	3	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1748"	0	0	0	0	0	0	0	22	0	0	22	4	2	4	19	0	"k__Bacteria; p__\"Chloroflexi\""
"OTU1749"	0	0	0	0	0	0	0	0	90	37	5	30	55	34	5	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1750"	0	0	0	0	0	0	0	0	0	0	0	79	1	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1751"	0	0	0	0	0	0	0	0	2	0	0	2	22	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1753"	0	0	7	0	0	24	35	27	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1754"	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	"k__Bacteria; p__Ignavibacteriae; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Melioribacter"
"OTU1755"	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1756"	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1757"	0	0	0	0	6	0	0	51	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1759"	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1760"	0	0	0	0	0	9	20	150	0	0	1	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1762"	0	0	0	0	0	0	0	0	2	0	0	0	0	26	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU1763"	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae"
"OTU1765"	0	0	0	0	0	0	26	0	3	0	0	0	0	0	0	0	"k__Bacteria; p__\"Deinococcus-Thermus\"; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera"
"OTU1770"	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1772"	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1773"	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	"k__Bacteria; p__\"Actinobacteria\""
"OTU1776"	0	0	0	0	0	0	0	0	2	1	0	11	29	4	11	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1777"	0	0	0	0	0	0	0	0	0	2	0	7	16	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1778"	0	0	7	0	0	0	0	70	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1779"	0	0	0	0	0	0	0	0	3	0	0	16	4	8	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1780"	0	0	0	0	0	0	0	0	9	2	12	16	28	3	5	12	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus"
"OTU1782"	0	0	7	0	0	0	0	0	0	0	20	2	0	3	49	11	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"
"OTU1784"	0	0	0	0	6	0	7	6	5	0	12	5	2	3	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1786"	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1788"	0	0	0	0	0	0	0	0	3	2	0	5	0	8	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1790"	0	0	0	0	0	0	0	0	3	0	0	79	0	0	0	0	"k__Bacteria; p__\"Fusobacteria\"; c__Fusobacteriia; o__\"Fusobacteriales\"; f__\"Fusobacteriaceae\"; g__Fusobacterium"
"OTU1791"	0	0	0	0	0	0	4	46	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1792"	0	0	0	0	32	0	32	22	2	7	0	0	25	11	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter"
"OTU1793"	0	0	0	0	0	0	0	0	0	7	1	2	38	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1794"	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae"
"OTU1795"	0	0	0	0	0	0	0	0	16	4	0	2	19	8	0	12	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Gp1"
"OTU1798"	0	0	0	0	0	0	0	0	8	5	1	22	24	11	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1801"	0	0	0	0	0	0	0	33	0	0	0	29	0	1	3	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1804"	0	0	0	0	0	0	0	54	0	0	5	0	0	4	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter"
"OTU1805"	0	0	0	0	0	0	0	0	0	0	6	2	4	13	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"
"OTU1806"	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1807"	0	0	0	0	0	0	0	19	3	0	2	5	3	12	0	0	"k__Bacteria; p__\"Armatimonadetes\"; c__; o__; f__; g__Armatimonadetes_gp5"
"OTU1810"	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1811"	0	0	0	0	11	3	192	110	13	13	53	16	32	12	186	31	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola"
"OTU1812"	0	0	0	0	0	0	26	0	29	104	12	0	0	0	15	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Azohydromonas"
"OTU1814"	0	0	0	0	0	0	0	0	0	0	1	5	9	4	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1815"	0	0	0	0	0	0	0	0	34	14	3	8	59	7	41	14	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1816"	0	0	0	0	0	16	17	59	0	0	14	0	11	8	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1817"	0	0	0	0	0	0	47	0	0	0	2	2	0	0	3	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1818"	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1820"	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1821"	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	"k__Bacteria; p__Parcubacteria; c__; o__; f__; g__Parcubacteria_genera_incertae_sedis"
"OTU1822"	0	0	0	0	0	0	0	0	0	0	0	0	0	34	5	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Granulicella"
"OTU1824"	0	0	0	0	0	0	26	0	2	0	8	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1825"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	39	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"
"OTU1827"	0	0	0	0	0	0	0	0	3	0	0	7	0	18	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1828"	0	0	0	0	0	0	0	30	0	0	0	0	0	20	11	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1830"	0	0	0	0	0	0	0	0	2	0	0	0	1	15	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Terrimonas"
"OTU1831"	0	0	0	0	0	0	0	0	23	3	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio"
"OTU1832"	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1833"	0	0	0	0	0	0	0	9	0	0	0	0	0	0	17	9	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister"
"OTU1834"	0	0	0	0	0	0	12	0	0	0	10	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1837"	0	0	0	0	0	0	0	0	18	6	0	2	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae"
"OTU1838"	0	0	0	0	0	5	0	6	49	11	17	5	7	12	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles"
"OTU1840"	11	0	0	0	0	0	0	3	6	0	15	7	10	0	9	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus"
"OTU1841"	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter"
"OTU1842"	0	0	0	0	0	0	0	0	2	3	46	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1844"	0	0	0	0	0	0	0	6	6	2	3	15	28	16	11	27	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1845"	0	0	0	0	0	0	0	57	3	1	6	0	6	8	17	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Gemmata"
"OTU1846"	0	0	0	0	0	0	0	0	3	8	1	16	21	3	5	22	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1847"	0	0	0	0	0	0	2	54	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Chloroflexi\"; c__Chloroflexia"
"OTU1848"	0	0	0	0	0	0	0	0	3	0	44	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Sporomusa"
"OTU1850"	0	0	0	0	0	0	0	0	3	0	3	15	2	16	25	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1851"	0	0	0	0	0	0	0	30	0	0	4	8	6	3	19	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1852"	0	0	0	0	0	0	0	0	2	4	4	0	0	10	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella"
"OTU1853"	0	0	0	0	0	0	0	67	11	0	5	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1854"	0	0	0	0	0	0	0	0	0	0	0	4	50	3	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1855"	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineococcus"
"OTU1856"	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1858"	0	0	0	0	0	0	0	0	4	2	0	0	53	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp17; o__; f__; g__Gp17"
"OTU1859"	0	0	0	0	0	0	0	0	25	3	9	0	0	34	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas"
"OTU1860"	0	0	0	0	0	0	0	0	42	21	1	4	7	4	13	11	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1861"	0	0	0	0	22	0	2	0	13	1	1	0	2	18	0	0	"k__Bacteria; p__\"Gemmatimonadetes\"; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas"
"OTU1862"	0	0	0	5	8	0	8	0	32	8	2	48	0	4	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1863"	0	0	24	0	0	0	14	54	0	3	14	0	0	8	0	0	"k__Bacteria; p__\"Armatimonadetes\""
"OTU1865"	0	0	0	0	0	0	0	0	0	2	0	4	20	7	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1866"	0	0	0	0	0	0	0	0	0	0	0	11	35	3	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp18; o__; f__; g__Gp18"
"OTU1868"	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Gordonia"
"OTU1870"	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1871"	0	0	0	0	0	0	0	0	0	3	0	10	0	0	39	0	"k__Bacteria; p__\"Actinobacteria\""
"OTU1873"	0	0	0	0	0	0	0	0	0	2	4	0	3	9	0	12	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Terrimicrobium"
"OTU1875"	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1876"	0	0	0	0	0	0	0	0	0	0	0	4	21	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU1878"	0	0	0	0	0	0	0	0	0	0	1	8	49	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Chromatiales"
"OTU1879"	0	0	0	0	0	0	0	0	2	1	2	0	0	14	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Terrimonas"
"OTU1880"	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1881"	0	0	0	0	0	7	0	0	18	30	0	15	56	3	7	2	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1883"	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	"k__Bacteria; p__\"Chlamydiae\"; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae"
"OTU1886"	0	0	0	0	0	0	0	0	0	0	0	5	17	0	3	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1889"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	22	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae"
"OTU1890"	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium"
"OTU1892"	0	0	0	0	0	0	0	17	2	178	61	57	22	132	19	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium"
"OTU1893"	0	0	0	0	0	0	0	0	2	0	0	8	31	8	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae"
"OTU1895"	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1896"	0	0	0	0	0	0	23	0	2	0	3	0	0	0	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1897"	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1899"	0	0	0	0	0	0	17	0	4	0	18	0	0	0	37	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1901"	0	0	0	0	0	0	0	0	6	13	2	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1903"	0	0	0	0	0	0	0	0	21	23	9	2	6	12	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1904"	0	0	0	0	0	0	32	11	2	0	7	0	5	19	45	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1905"	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\""
"OTU1907"	0	0	0	0	0	0	0	0	9	14	9	2	4	18	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1908"	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia"
"OTU1910"	0	0	0	0	0	0	0	0	4	0	0	0	28	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1913"	0	0	0	0	6	0	0	0	6	0	0	0	38	3	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
