	V3.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
1068363	2.70347363083164	0	3.00493189290747	1.14814354641652	5.33983187265248	0	0	0.46888097953799	0	0.855127128732723	0.476016270244798	0	0.999250269434422	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
208790	3.7848630831643	0	0	0	0	0	0	0	0	0	0.74046975371413	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium
581286	4.32555780933063	0	0	1.9430121554741	5.59410958087402	0	0	1.69969355082521	0	31.5328128720191	50.4577246459486	3.09956395348837	15.3884541492901	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU4	7.02903144016227	0	0	0	0	0	0	0	0	0	1.05781393387733	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU41	10.8138945233266	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia
New.CleanUp.ReferenceOTU53	3.7848630831643	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU66	5.94764198782961	0	0	0	4.06844333154474	0	0	0	0	0	0	1.03318798449612	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
New.CleanUp.ReferenceOTU96	4.86625253549696	0	0	0	0	0	0.267562514899437	0.410270857095741	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU97	5.94764198782961	0	0	0	0	0	0	0	3.43485741479665	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU107	2.70347363083164	0	0	0.44159367169866	0	0	0.695662538738535	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU125	18.3836206896552	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU127	2.70347363083164	0	0	1.05982481207678	0	0	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
New.CleanUp.ReferenceOTU138	4.32555780933063	0	0	0	0	0	0	0.46888097953799	14.8323388366219	0.801681683186927	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU144	2.70347363083164	0	0	0	0	0	0.267562514899437	0	0	0	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae
New.CleanUp.ReferenceOTU148	3.7848630831643	0	475.447001722248	2.91451823321116	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU173	22.1684837728195	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
New.CleanUp.ReferenceOTU176	3.24416835699797	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa
New.CleanUp.ReferenceOTU203	3.7848630831643	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU204	5.94764198782961	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
New.CleanUp.ReferenceOTU214	3.7848630831643	0	0	0	0	1.0376708162686	0	0	0	0	0	1.44646317829457	0	k__Bacteria
New.CleanUp.ReferenceOTU218	3.24416835699797	0	0	0	0	0	0	0	0	0	0	0	5.19610140105899	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas
New.CleanUp.ReferenceOTU220	3.7848630831643	0	15.0246594645373	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU230	2.70347363083164	0	6.3437451072491	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
New.CleanUp.ReferenceOTU232	60.0171146044625	0	0	0.618231140378124	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU260	17.8429259634888	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU267	5.94764198782961	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
New.CleanUp.ReferenceOTU282	9.73250507099391	0	0	1.67805595245491	4.83127645620938	0	0.321075017879324	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU285	16.7615365111562	5	0	0	0	0	0	0	0.93677929494454	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU306	2.70347363083164	0	0	0	0	0	0	0	0	0	0	0	7.39445199381472	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU312	2.70347363083164	5	0	0	0	0	0	0	0	0	0	0	3.7971510238508	k__Bacteria
New.CleanUp.ReferenceOTU358	9.73250507099391	0	0	31.4414694249446	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU367	2.70347363083164	0	0	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU425	6.48833671399594	0	0	0	1.77994395755083	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
New.CleanUp.ReferenceOTU433	4.32555780933063	6	3.00493189290747	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU439	22.7091784989858	0	0	0	0	0	0	0	0	0	70.0272824226791	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
New.CleanUp.ReferenceOTU451	248.178879310345	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU459	18.3836206896552	0	0	0	0	0	0	0	0.93677929494454	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU465	4.32555780933063	74	0	1.58973721811518	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
New.CleanUp.ReferenceOTU466	8.11042089249493	0	0	1.85469342113437	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
New.CleanUp.ReferenceOTU476	4.86625253549696	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia
New.CleanUp.ReferenceOTU494	6.48833671399594	0	0	1.67805595245491	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
New.CleanUp.ReferenceOTU506	27.5754310344828	0	0	0	0	0	0	0	0	0	0.581797663632531	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
New.CleanUp.ReferenceOTU507	3.24416835699797	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU509	7.02903144016227	0	0	0	0	0	0	0	0	0	0	2.27301356589147	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU531	13.5173681541582	0	0	0	0	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria
New.CleanUp.ReferenceOTU541	2.70347363083164	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Terriglobus; s__
New.CleanUp.ReferenceOTU558	8.65111561866126	0	0	0	0	0	0	1.28942269372947	3.43485741479665	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU565	7.5697261663286	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia
New.CleanUp.ReferenceOTU579	18.9243154158215	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU590	3.24416835699797	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU19	0	0	0	0	0	0	0	0	0	0	0	1.03318798449612	0	k__Bacteria
571263	0	5	0	0	2.54277708221547	0.432362840111918	0	0.410270857095741	0	0	0.317344180163198	0	1.19910032332131	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__
1033426	0	6	0	0	0	0	0	0	0	0	0.528906966938664	7.23231589147287	5.19610140105899	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
18499	0	15	0	1.05982481207678	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
255802	0	236	0	12.2763040732228	16.273773326179	0	0	0.293050612211244	0	0.587899901003747	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
3768995	0	5	0	2.03133088981384	47.0413760209861	1.21061595231337	16.4283384148254	14.8283609778889	2.18581835487059	0	2.96187901485652	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
591683	0	5	0	0	0	0.951198248246219	0.695662538738535	0	1.24903905992605	38.1600481196977	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__
216191	0	8	0	2.64956203019196	4.57699874798784	0.605307976156685	0	0.644711346864736	2.49807811985211	1.38958158419067	1.42804881073439	1.23982558139535	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
575993	0	5	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
584249	0	45	0	9.18514837133213	1.27138854110773	2.59417704067151	0.588637532778761	6.85738432574311	16.0813778965479	0.748236237641132	0.423125573550931	8.26550387596899	1.39895037720819	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
327197	0	8	0	0	16.5280510344005	3.80479299298487	4.17397523243121	11.6634143660075	11.2413515393345	1.01546346537011	23.6421414221583	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
274011	0	62	0	0.971506077737052	3.55988791510165	0	0	0	0	0	0	0	0	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
356083	0	5	0	0	0	0.432362840111918	0	0.527491101980239	1.56129882490757	0	0.899141843795729	0	2.39820064664261	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
2863	0	5	0	0.706549874717856	0	0	0.80268754469831	1.58247330594072	1.71742870739832	0.374118118820566	1.74539299089759	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
1111551	0	19	0	4.23929924830714	7.6283312466464	0	0	1.28942269372947	0	2.13781782183181	0.423125573550931	2.27301356589147	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
3038080	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__211ds20; g__; s__
243161	0	12	0	11.1281605268062	18.0537172837298	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
907948	0	9	0	0.88318734339732	8.89971978775413	0	0	1.11359232640273	0	0	0.846251147101863	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
344593	0	5	0	0	0	0	0	0	5.15228612219497	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
2474239	0	5	0	0	1.77994395755083	0.864725680223835	0	0.586101224422488	0.780649412453783	0.641345346549542	1.58672090081599	1.23982558139535	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
545247	0	13	0	0	0	1.0376708162686	1.01673755661786	0	1.40516894241681	5.02387188130475	1.16359532726506	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
256043	0	7	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
366352	0	17	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
698734	0	5	0	1.23646228075625	1.27138854110773	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
1127852	0	10	0	0.88318734339732	23.9021045728254	0.691780544179068	2.08698761621561	1.05498220396048	1.87355858988908	0.320672673274771	2.59164413799945	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
1007278	0	7	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
1038732	0	28	0	8.39027976227454	17.7994395755083	0.432362840111918	0	0.761931591749234	0	0.962018019824313	0.423125573550931	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
816760	0	12	0	2.82619949887143	21.867882907053	2.33475933660436	7.33121290824456	6.44711346864736	2.02968847237984	0.481009009912157	3.01476971155039	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
662915	0	6	0	1.23646228075625	1.77994395755083	0	0	0	0	0	1.21648602395893	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
537664	0	10	0	0	10.4253860370834	9.4255099144398	16.2678009058857	6.44711346864736	3.74711717977816	5.29109910903372	14.1218160172623	0	1.99850053886884	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
229348	0	8	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2224378	0	8	0	0	6.86549812198176	0	0	0	0	0	0.423125573550931	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae
365965	0	14	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
42768	0	18	2.00328792860498	0	1.27138854110773	0	0	0	0	0.908572574278518	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
544008	0	12	3.00493189290747	6.00567393510178	28.4791033208132	0	0	1.34803281617172	1.24903905992605	1.97748148519442	0.370234876857065	1.6531007751938	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylopila; s__
547806	0	7	0	0	0	0	0	0	2.02968847237984	0.481009009912157	0.846251147101863	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
963154	0	9	0	4.15098051396741	23.9021045728254	0	0	1.17220244884498	0	0.534454455457952	0.581797663632531	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
969400	0	7	0	2.38460582717277	3.8141656233232	0	0	0	0	0	0	1.44646317829457	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
179312	0	71	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Promicromonospora; s__
856745	0	8	0	0.794868609057588	1.52566624932928	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
1128417	0	5	0	1.58973721811518	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
1033178	0	43	0	0	0	0	0	0	0	0.587899901003747	0.370234876857065	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
778968	0	8	0	2.91451823321116	3.8141656233232	0.605307976156685	0.321075017879324	1.23081257128722	0.93677929494454	0	0.476016270244798	4.1327519379845	1.19910032332131	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
158804	0	57	2.67105057147331	13.1594914166201	7.37405353842485	0	0	2.1685745303632	0	1.54991792082806	0.370234876857065	5.57921511627907	2.19835059275573	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
205635	0	5	0	0	0	0.778253112201452	0	0.46888097953799	1.0929091774353	0	0.264453483469332	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
815724	0	6	0	12.0113478702036	6.10266499731712	0.605307976156685	3.47831269369268	4.74741991782215	2.02968847237984	0.427563564366361	1.42804881073439	5.99249031007752	11.1916030176655	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
3486915	0	6	0	0	3.3056102068801	0	0	0	1.0929091774353	0.427563564366361	0.793360450407996	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
561534	0	5	0	3.88602431094821	9.40827520419722	0	0	0.46888097953799	0	0	0.423125573550931	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Larkinella; s__
1084417	0	5	0	0.88318734339732	1.27138854110773	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
811253	0	5	0	0	0	0	0	0.527491101980239	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__stutzeri
582813	0	66	0	3.26779317057009	56.9582066416264	5.53424435343255	1.39132507747707	14.2422597534664	13.8955595416773	1.92403603964863	3.49078598179518	27.8960755813953	4.59655123939834	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
501795	0	38	0	15.0141848377544	7.1197758302033	0	0	0	1.71742870739832	1.1223543564617	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
248337	0	5	0	0	0	0	0	0	0	0	0	1.44646317829457	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
996116	0	36	2.67105057147331	0.971506077737052	4.06844333154474	0	0	0.46888097953799	0	0.374118118820566	0	1.03318798449612	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
531201	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
1136762	0	764	22.3700485360889	9.3617858400116	15.5109402015143	0	0.80268754469831	4.45436930561091	4.84002635721346	6.19967168331224	0.793360450407996	5.37257751937984	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
256447	0	5	1.66940660717082	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
649178	0	27	0	0	0	2.94006731276104	1.12376256257763	0.46888097953799	9.52392283193616	3.95496297038884	9.78477888836529	0	1.59880043109508	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
1143368	0	7	0	0	0	0	0	0	0	0.748236237641132	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Belnapia; s__moabensis
162725	0	10	0	0.706549874717856	5.59410958087402	0	0	0	0.780649412453783	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
4353325	0	44	1.66940660717082	1.41309974943571	8.39116437131104	0	0	0.586101224422488	1.0929091774353	1.0689089109159	1.11070463057119	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
934235	0	5	0	7.94868609057588	11.4424968699696	0	0	2.63745550990119	2.18581835487059	2.56538138619817	6.98157196359037	5.37257751937984	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Beijerinckia; s__
552687	0	31	3.33881321434163	12.8945352136009	28.4791033208132	0.432362840111918	0.642150035758648	1.81691379570971	4.84002635721346	0.641345346549542	1.42804881073439	1.03318798449612	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
89155	0	17	0	0	11.4424968699696	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
362997	0	33	0	4.4159367169866	0	0	0.267562514899437	0	0	0.374118118820566	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
12913	0	112	2.33716925003914	22.6979147253111	9.91683062064032	0	0	0.410270857095741	0	2.13781782183181	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia
701221	0	29	4.00657585720996	0	0	0	0	0	0	0	0.634688360326397	1.03318798449612	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
246083	0	6	0	0.618231140378124	1.77994395755083	0	0	0.46888097953799	0	1.1223543564617	0.476016270244798	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
