"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU1634"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1635"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus"
"OTU1636"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU1637"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\""
"OTU1638"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter"
"OTU1639"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1640"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1641"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1642"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1644"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Niabella"
"OTU1645"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1646"	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1648"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae"
"OTU1650"	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU1651"	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1652"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1655"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella"
"OTU1656"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1657"	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter"
"OTU1661"	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1664"	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Terrimicrobium"
"OTU1665"	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1667"	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter"
"OTU1668"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1669"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1670"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1671"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1672"	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1673"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1674"	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas"
"OTU1675"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1676"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU1677"	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae"
"OTU1679"	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__\"Rhodothermaceae\"; g__Rubrivirga"
"OTU1680"	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1683"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1684"	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae"
"OTU1685"	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1686"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1687"	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1691"	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1692"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1693"	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1695"	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU1698"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU1699"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1701"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae"
"OTU1702"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1704"	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Povalibacter"
"OTU1706"	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1707"	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria"
"OTU1708"	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Chryseolinea"
"OTU1709"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1711"	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinomadura"
"OTU1712"	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1713"	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Dongia"
"OTU1714"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Sphingobacterium"
"OTU1715"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1716"	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1719"	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1720"	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	"k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium"
"OTU1721"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU1722"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles"
"OTU1723"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Azohydromonas"
"OTU1724"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Olivibacter"
"OTU1725"	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1726"	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1728"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU1729"	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Oligoflexia; o__Oligoflexales; f__Oligoflexaceae; g__Oligoflexus"
"OTU1730"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1731"	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1732"	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1734"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Aridibacter"
"OTU1739"	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1740"	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1741"	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1744"	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter"
"OTU1745"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1748"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Chloroflexi\""
"OTU1749"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1750"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1751"	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1753"	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1754"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k__Bacteria; p__Ignavibacteriae; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Melioribacter"
"OTU1755"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1756"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1757"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1759"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1760"	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1762"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU1763"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae"
"OTU1765"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	"k__Bacteria; p__\"Deinococcus-Thermus\"; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera"
"OTU1770"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1772"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1773"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	"k__Bacteria; p__\"Actinobacteria\""
"OTU1776"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1777"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1778"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1779"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1780"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus"
"OTU1782"	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"
"OTU1784"	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1786"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1788"	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1790"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	"k__Bacteria; p__\"Fusobacteria\"; c__Fusobacteriia; o__\"Fusobacteriales\"; f__\"Fusobacteriaceae\"; g__Fusobacterium"
"OTU1791"	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1792"	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter"
"OTU1793"	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1794"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae"
"OTU1795"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Gp1"
"OTU1798"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1801"	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1804"	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter"
"OTU1805"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"
"OTU1806"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1807"	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	"k__Bacteria; p__\"Armatimonadetes\"; c__; o__; f__; g__Armatimonadetes_gp5"
"OTU1810"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1811"	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola"
"OTU1812"	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Azohydromonas"
"OTU1814"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1815"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1816"	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1817"	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1818"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1820"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1821"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"k__Bacteria; p__Parcubacteria; c__; o__; f__; g__Parcubacteria_genera_incertae_sedis"
"OTU1822"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Granulicella"
"OTU1824"	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1825"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"
"OTU1827"	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1828"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1830"	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Terrimonas"
"OTU1831"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio"
"OTU1832"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1833"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister"
"OTU1834"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1837"	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae"
"OTU1838"	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles"
"OTU1840"	1	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus"
"OTU1841"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter"
"OTU1842"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1844"	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1845"	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Gemmata"
"OTU1846"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1847"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Chloroflexi\"; c__Chloroflexia"
