#OTU_ID	V1.ITS	V2.ITS	V3.ITS	V4.ITS	V5.ITS	V6.ITS	V7.ITS	V8.ITS	V9.ITS	V10.ITS	V11.ITS	V12.ITS	V13.ITS	V14.ITS	V15.ITS	V16.ITS	taxonomy
New.CleanUp.ReferenceOTU679	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporales_fam_Incertae_sedis; g__Lopharia; s__unidentified
New.CleanUp.ReferenceOTU682	0	0	0	0	0	0	0	0	0	0	39	0	0	8	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Marasmiaceae; g__Marasmius; s__Marasmius_haematocephalus
New.CleanUp.ReferenceOTU688	0	0	0	0	0	0	0	0	0	0	34	0	0	11	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
New.CleanUp.ReferenceOTU689	0	0	0	0	0	0	0	0	0	0	6	0	5	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__unidentified
New.CleanUp.ReferenceOTU691	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; s__Rhinocladiella_phaeophora
New.CleanUp.ReferenceOTU695	0	0	0	0	0	0	0	0	0	0	10	0	20	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU696	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU699	0	0	0	0	0	0	0	0	0	0	5	0	18	0	0	0	Unclassified
New.CleanUp.ReferenceOTU703	0	0	0	0	0	0	0	0	0	0	89	0	0	29	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU710	0	0	0	0	0	0	0	0	0	0	25	0	190	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_musae
New.CleanUp.ReferenceOTU714	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Microdochiaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU718	0	0	0	0	0	0	0	0	0	0	3701	0	88	11	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Morosphaeriaceae; g__Acrocalymma
New.CleanUp.ReferenceOTU719	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Morosphaeriaceae; g__Acrocalymma
New.CleanUp.ReferenceOTU720	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU723	0	0	0	0	0	0	0	0	0	0	20	0	51	11	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
New.CleanUp.ReferenceOTU733	0	0	0	0	0	0	0	0	0	0	17531	0	0	29	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU735	0	0	0	0	0	0	0	0	0	0	5	0	0	83	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU738	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraconiothyrium; s__Paraconiothyrium_variabile
New.CleanUp.ReferenceOTU750	0	0	0	0	0	0	0	0	0	0	8	0	0	17	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Thyridariaceae
New.CleanUp.ReferenceOTU757	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU758	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Hypoxylon; s__Hypoxylon_monticulosum
New.CleanUp.ReferenceOTU764	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
New.CleanUp.ReferenceOTU769	0	0	0	0	0	0	0	0	0	0	10	0	0	9	0	0	Unclassified
New.CleanUp.ReferenceOTU770	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU774	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU787	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU788	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU790	0	0	0	0	0	0	0	0	0	0	33	0	0	102	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_paxilli
New.CleanUp.ReferenceOTU791	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Occultifur; s__Occultifur_externus
New.CleanUp.ReferenceOTU793	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Stephanonectria; s__Stephanonectria_keithii
New.CleanUp.ReferenceOTU794	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU796	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU797	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU798	0	0	0	0	0	0	0	0	0	0	6	0	0	81	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU800	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae
New.CleanUp.ReferenceOTU801	0	0	0	0	0	0	0	0	0	0	33	0	0	35	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU806	0	0	0	0	0	0	0	0	0	0	184	0	0	33	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Acrospermales; f__Acrospermales_fam_Incertae_sedis; g__Leptodiscella; s__Leptodiscella_africana
New.CleanUp.ReferenceOTU813	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Ophioceras; s__Ophioceras_leptosporum
New.CleanUp.ReferenceOTU815	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Xenobotrytis; s__Xenobotrytis_acaducospora
New.CleanUp.ReferenceOTU817	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU819	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae
New.CleanUp.ReferenceOTU821	0	0	0	0	0	0	0	0	0	0	6	0	0	23	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Biatriosporaceae; g__Biatriospora; s__Biatriospora_mackinnonii
New.CleanUp.ReferenceOTU822	0	0	0	0	0	0	0	0	0	0	109	0	0	132	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lophiostomataceae; g__Lophiostoma; s__unidentified
New.CleanUp.ReferenceOTU824	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU825	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Ramalinaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU828	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU829	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiaceae
New.CleanUp.ReferenceOTU830	0	0	0	0	0	0	0	0	0	0	11	0	0	83	0	0	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales
New.CleanUp.ReferenceOTU835	0	0	0	0	0	0	0	0	0	0	221	0	0	140	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU836	0	0	0	0	0	0	0	0	0	0	512	0	0	185	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusicolla; s__unidentified
New.CleanUp.ReferenceOTU837	0	0	0	0	0	0	0	0	0	0	12	0	0	8	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_pluriseptata
New.CleanUp.ReferenceOTU838	0	0	0	0	0	0	0	0	0	0	37	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU840	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU847	0	0	0	0	0	0	0	0	0	0	7	0	0	29	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Fellomyces; s__Fellomyces_mexicanus
New.CleanUp.ReferenceOTU848	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales
New.CleanUp.ReferenceOTU850	0	0	0	0	0	0	0	0	0	0	86	0	0	35	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
New.CleanUp.ReferenceOTU853	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_delphinoides
New.CleanUp.ReferenceOTU855	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Brycekendrickomyces; s__Brycekendrickomyces_acaciae
New.CleanUp.ReferenceOTU857	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU861	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU862	0	0	0	0	0	0	0	0	0	0	10	0	0	63	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Boliniales; f__Boliniales_fam_Incertae_sedis; g__Paramicrothyrium; s__unidentified
New.CleanUp.ReferenceOTU864	0	0	0	0	0	0	0	0	0	0	5	0	0	61	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU867	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU868	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU871	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU873	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU880	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU882	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae
New.CleanUp.ReferenceOTU883	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Volutella
New.CleanUp.ReferenceOTU884	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU885	0	0	0	0	0	0	0	0	0	0	1920	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_baccata
New.CleanUp.ReferenceOTU887	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU889	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae
New.CleanUp.ReferenceOTU890	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
New.CleanUp.ReferenceOTU895	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
New.CleanUp.ReferenceOTU896	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU901	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
New.CleanUp.ReferenceOTU904	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU905	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU910	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Periconiaceae; g__Periconia; s__Periconia_pseudodigitata
New.CleanUp.ReferenceOTU911	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU913	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Massarinaceae; g__Massarina; s__unidentified
New.CleanUp.ReferenceOTU916	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pterulaceae
New.CleanUp.ReferenceOTU919	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU922	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU924	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU925	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU926	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU932	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU934	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU936	0	0	0	0	0	0	0	0	0	0	55	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU938	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
New.CleanUp.ReferenceOTU940	0	0	0	0	0	0	0	0	0	0	52	0	0	5	0	0	Unclassified
New.CleanUp.ReferenceOTU941	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes
New.CleanUp.ReferenceOTU943	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU953	0	0	0	0	0	0	0	0	0	0	12	0	0	73	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU955	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae
New.CleanUp.ReferenceOTU956	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Thanatephorus; s__Thanatephorus_cucumeris
New.CleanUp.ReferenceOTU960	0	0	0	0	0	0	0	0	0	0	18	0	0	23	0	0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Brachybasidiaceae; g__Meira; s__Meira_argovae
New.CleanUp.ReferenceOTU965	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU968	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU970	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU971	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
New.CleanUp.ReferenceOTU976	0	0	0	0	0	0	0	0	0	0	883	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU977	0	0	0	0	0	0	0	0	0	0	413	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Corynesporascaceae; g__Corynespora
New.CleanUp.ReferenceOTU980	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU983	0	0	0	0	0	0	0	0	0	0	17	0	0	377	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU985	0	0	0	0	0	0	0	0	0	0	5	0	0	240	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU987	0	0	0	0	0	0	0	0	0	0	5	0	0	195	0	0	Unclassified
New.CleanUp.ReferenceOTU989	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
New.CleanUp.ReferenceOTU992	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU994	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Chaetospermum; s__Chaetospermum_artocarpi
New.CleanUp.ReferenceOTU996	0	0	0	0	0	0	0	0	0	0	20	0	0	13	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU997	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1001	0	0	0	0	0	0	0	0	0	0	250	0	0	12	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU1003	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Carlosrosaea; s__unidentified
New.CleanUp.ReferenceOTU1008	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU1009	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Dactylellina; s__Dactylellina_haptotyla
New.CleanUp.ReferenceOTU1010	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Sporocadaceae
New.CleanUp.ReferenceOTU1012	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiaceae; g__Antennariella; s__Antennariella_placitae
New.CleanUp.ReferenceOTU1015	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__unidentified
New.CleanUp.ReferenceOTU1016	0	0	0	0	0	0	0	0	0	0	78	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU1018	0	0	0	0	0	0	0	0	0	0	14	0	0	70	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiaceae; g__Antennariella; s__Antennariella_placitae
New.CleanUp.ReferenceOTU1022	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys
New.CleanUp.ReferenceOTU1023	0	0	0	0	0	0	0	0	0	0	210	0	0	5	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Subulicystidium; s__unidentified
New.CleanUp.ReferenceOTU1024	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
New.CleanUp.ReferenceOTU1027	0	0	0	0	0	0	0	0	0	0	18	0	0	46	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1029	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
New.CleanUp.ReferenceOTU1032	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae
New.CleanUp.ReferenceOTU1035	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1036	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1041	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU1042	0	0	0	0	0	0	0	0	0	0	30	0	0	7	0	0	k__Fungi
New.CleanUp.ReferenceOTU1047	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Massarinaceae; g__Helminthosporium
New.CleanUp.ReferenceOTU1048	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1049	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__unidentified
New.CleanUp.ReferenceOTU1050	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Tremella
New.CleanUp.ReferenceOTU1051	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Microdochiaceae; g__Idriella
New.CleanUp.ReferenceOTU1054	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium
New.CleanUp.ReferenceOTU1055	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU1056	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU1060	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU1063	0	0	0	0	0	0	0	0	0	0	792	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU1064	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
