#OTU_ID	V1.16s	V2.16s	V3.16s	V4.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
New.CleanUp.ReferenceOTU1963	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Nevskia; s__
New.CleanUp.ReferenceOTU1965	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
New.CleanUp.ReferenceOTU2019	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
New.CleanUp.ReferenceOTU2042	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
New.CleanUp.ReferenceOTU2086	0	0	0	0	0	0	0	0	0	0	0	0	7	0	37	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
New.CleanUp.ReferenceOTU2155	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
New.CleanUp.ReferenceOTU2197	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU2199	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU2204	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2344	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CPla-3; f__; g__; s__
New.CleanUp.ReferenceOTU2364	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU2377	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2430	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU2467	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2472	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2527	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
New.CleanUp.ReferenceOTU2541	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
New.CleanUp.ReferenceOTU2557	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU2562	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
New.CleanUp.ReferenceOTU2636	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
New.CleanUp.ReferenceOTU2667	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU2697	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU2699	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU2778	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
New.CleanUp.ReferenceOTU2790	0	0	0	0	0	0	0	0	0	0	0	0	8	0	22	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU2811	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU2814	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
New.CleanUp.ReferenceOTU2870	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
New.CleanUp.ReferenceOTU2913	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__
New.CleanUp.ReferenceOTU2936	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]; g__; s__
New.CleanUp.ReferenceOTU2970	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU2981	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU2988	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
New.CleanUp.ReferenceOTU2999	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU3034	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
New.CleanUp.ReferenceOTU3088	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU3092	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
New.CleanUp.ReferenceOTU3096	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
New.CleanUp.ReferenceOTU3153	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
New.CleanUp.ReferenceOTU3192	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU3204	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU3233	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
New.CleanUp.ReferenceOTU3249	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__; g__; s__
New.CleanUp.ReferenceOTU3277	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium
New.CleanUp.ReferenceOTU3341	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
New.CleanUp.ReferenceOTU3373	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU3390	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__
New.CleanUp.ReferenceOTU3405	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
New.CleanUp.ReferenceOTU3417	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__
New.CleanUp.ReferenceOTU3428	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU3441	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
New.CleanUp.ReferenceOTU3543	0	0	0	0	0	0	0	0	0	0	0	0	21	0	55	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
New.CleanUp.ReferenceOTU3580	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3587	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
New.CleanUp.ReferenceOTU3589	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
New.CleanUp.ReferenceOTU3590	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
New.CleanUp.ReferenceOTU3617	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Catellatospora; s__
New.CleanUp.ReferenceOTU3618	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU3629	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU3642	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU3644	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
New.CleanUp.ReferenceOTU3653	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU3654	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
New.CleanUp.ReferenceOTU3660	0	0	0	0	0	0	0	0	0	0	0	0	8	50	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
New.CleanUp.ReferenceOTU3684	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter; s__starrii
New.CleanUp.ReferenceOTU3699	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU3707	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
New.CleanUp.ReferenceOTU3716	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
New.CleanUp.ReferenceOTU3720	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU3745	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
New.CleanUp.ReferenceOTU3775	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU3849	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__C6; o__MVS-107; f__; g__; s__
New.CleanUp.ReferenceOTU3981	0	0	0	0	0	0	0	0	0	0	0	0	6	28	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU4002	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Acidicapsa; s__borealis
New.CleanUp.ReferenceOTU4016	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU4017	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
New.CleanUp.ReferenceOTU4057	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.CleanUp.ReferenceOTU4061	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
New.CleanUp.ReferenceOTU4072	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae
New.CleanUp.ReferenceOTU4083	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
New.CleanUp.ReferenceOTU4147	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__
New.CleanUp.ReferenceOTU4176	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU4180	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
New.CleanUp.ReferenceOTU4188	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
New.CleanUp.ReferenceOTU4201	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU4225	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.CleanUp.ReferenceOTU4278	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU4286	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU4337	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
New.CleanUp.ReferenceOTU4360	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
New.CleanUp.ReferenceOTU4414	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
New.CleanUp.ReferenceOTU4442	0	0	0	0	0	0	0	0	0	0	0	0	18	8	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
New.CleanUp.ReferenceOTU4512	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__
New.CleanUp.ReferenceOTU4547	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
New.CleanUp.ReferenceOTU4580	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
New.CleanUp.ReferenceOTU4638	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
New.CleanUp.ReferenceOTU4668	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU4673	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU4700	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
New.CleanUp.ReferenceOTU4746	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU4764	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
New.CleanUp.ReferenceOTU4796	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU4834	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.CleanUp.ReferenceOTU4837	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
New.CleanUp.ReferenceOTU4838	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU4849	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__
New.CleanUp.ReferenceOTU4851	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU4861	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU4869	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
New.CleanUp.ReferenceOTU4899	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
New.CleanUp.ReferenceOTU4917	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
New.CleanUp.ReferenceOTU4946	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinocatenispora; s__
New.CleanUp.ReferenceOTU4948	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU4951	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
New.CleanUp.ReferenceOTU4975	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
New.CleanUp.ReferenceOTU5016	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
New.CleanUp.ReferenceOTU5018	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU5022	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5041	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU5116	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
New.CleanUp.ReferenceOTU5121	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5127	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.CleanUp.ReferenceOTU5132	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
New.CleanUp.ReferenceOTU5152	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5155	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU5164	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU5175	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
New.CleanUp.ReferenceOTU5190	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU5203	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
New.CleanUp.ReferenceOTU5218	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU5228	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
New.CleanUp.ReferenceOTU5368	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5387	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU5400	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU5459	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5466	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU5493	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU5515	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__
